xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
159790452,MANSFIELD ST,,E,0.135832404482102,5,DAVIDSON,TN,37206,America/Chicago,36.18155,-86.75186,36.18133,-86.74944
429351680,CHILDRENS WAY,,E,0.112379498819477,5,DAVIDSON,TN,37212,America/Chicago,36.13888,-86.80315,36.13869,-86.80115
449620765,CENTRAL PIKE,265,W,0.102790248410131,4,DAVIDSON,TN,37076,America/Chicago,36.17402,-86.60666,36.1741,-86.6085
449620764,CENTRAL PIKE,265,E,0.102790248410131,4,DAVIDSON,TN,37076,America/Chicago,36.1741,-86.6085,36.17402,-86.60666
449620763,STEWARTS FERRY PIKE,,W,0.467739617372767,4,DAVIDSON,TN,37214,America/Chicago,36.1606,-86.64454,36.16471,-86.6512
449620762,STEWARTS FERRY PIKE,,W,0.536180576959184,4,DAVIDSON,TN,37214,America/Chicago,36.15746,-86.63588,36.1606,-86.64454
449620769,DODSON CHAPEL RD,,S,0.229392781146128,4,DAVIDSON,TN,37076,America/Chicago,36.17804,-86.61379,36.17474,-86.61424
1524602415,,,E,0.344672219206001,4,DAVIDSON,TN,37072,America/Chicago,36.30709,-86.69395,36.30958,-86.68861
441550878,4TH AVE N,,S,0.033635575883402,5,DAVIDSON,TN,37219,America/Chicago,36.16756,-86.7814,36.16711,-86.78117
449620768,DODSON CHAPEL RD,,S,0.424861169152704,4,DAVIDSON,TN,37076,America/Chicago,36.18355,-86.61075,36.17804,-86.61379
441550877,5TH AVE N,,N,0.056762243240685,4,DAVIDSON,TN,37219,America/Chicago,36.16801,-86.78327,36.16873,-86.78376
449620767,DODSON CHAPEL RD,,N,0.424861169152704,4,DAVIDSON,TN,37076,America/Chicago,36.17804,-86.61379,36.18355,-86.61075
441550876,5TH AVE N,,S,0.056762243240685,4,DAVIDSON,TN,37219,America/Chicago,36.16873,-86.78376,36.16801,-86.78327
449620766,DODSON CHAPEL RD,,N,0.229392781146128,4,DAVIDSON,TN,37076,America/Chicago,36.17474,-86.61424,36.17804,-86.61379
485308562,COWAN ST,,N,0.147305315797903,5,DAVIDSON,TN,37207,America/Chicago,36.18,-86.77579,36.18212,-86.77578
1524496845,I-40 W,40,W,0.437373123428356,1,DAVIDSON,TN,37209,America/Chicago,36.11385,-86.9195,36.10956,-86.92526
450431422,BLACKWOOD DR,,E,0.041846814952393,4,DAVIDSON,TN,37214,America/Chicago,36.1519,-86.62659,36.15213,-86.6259
1524334863,DONELSON PIKE,255,W,0.17709332842498,4,DAVIDSON,TN,37214,America/Chicago,36.10926,-86.67157,36.10687,-86.67269
449620749,BELL RD,,N,0.639295387681105,4,DAVIDSON,TN,37217,America/Chicago,36.102745537602,-86.627197077548,36.11149,-86.63001
450431424,BLACKWOOD DR,,W,0.046970659761301,5,DAVIDSON,TN,37214,America/Chicago,36.152,-86.62666,36.15159,-86.62733
449620748,BELL RD,,N,0.63929544293043,4,DAVIDSON,TN,37217,America/Chicago,36.09386,-86.62487,36.102745537602,-86.627197077548
450431423,BLACKWOOD DR,,E,0.041866507761937,4,DAVIDSON,TN,37214,America/Chicago,36.15213,-86.6259,36.15224,-86.62517
156385304,MASHBURN RD,,N,0.044582776235224,5,DAVIDSON,TN,37210,America/Chicago,36.11059,-86.7311,36.11107,-86.73057
450431425,BLACKWOOD DR,,W,0.043286357433787,5,DAVIDSON,TN,37214,America/Chicago,36.15223,-86.62594,36.152,-86.62666
396068977,LYNNWOOD LN,,W,0.045083222009587,4,DAVIDSON,TN,37205,America/Chicago,36.11589,-86.84706,36.11598,-86.84786
1524457274,I-40 E,40,E,0.419404192733137,1,DAVIDSON,TN,37209,America/Chicago,36.14691665702,-86.877911512948,36.149749101245,-86.871374494278
464275475,17TH AVE N,,S,0.040827091028627,4,DAVIDSON,TN,37203,America/Chicago,36.1548,-86.79516,36.1543,-86.79477
475946590,CENTURY FARMS PKWY,,N,0.420127338653133,4,DAVIDSON,TN,37013,America/Chicago,36.03082,-86.65082,36.03649,-86.64946
159898550,MUSIC VALLEY DR,,N,0.132622292528552,5,DAVIDSON,TN,37214,America/Chicago,36.22071,-86.69385,36.22259,-86.69433
1524535193,BRILEY PKWY,155,S,0.430359876543356,3,DAVIDSON,TN,37214,America/Chicago,36.23579,-86.70599,36.231642594779,-86.700571484887
441550864,1ST AVE N,,S,0.201692430920716,4,DAVIDSON,TN,37201,America/Chicago,36.16496,-86.77612,36.16238,-86.77443
1524483527,,,S,0.207276330266886,4,DAVIDSON,TN,37027,America/Chicago,36.03756,-86.78505,36.03502,-86.78329
1524535188,,,W,0.283866871856784,4,DAVIDSON,TN,37209,America/Chicago,36.17143,-86.868,36.17068,-86.869
1524585487,CLARKSVILLE PIKE,41,W,0.522375167767793,4,DAVIDSON,TN,37189,America/Chicago,36.25166,-86.84234,36.257043712086,-86.848793314158
441550863,1ST AVE N,,N,0.098632646661323,4,DAVIDSON,TN,37201,America/Chicago,36.16496,-86.77612,36.16623,-86.77692
461624495,WEDGEWOOD AVE,,W,0.03881275459471,4,DAVIDSON,TN,37203,America/Chicago,36.13287,-86.76501,36.13298,-86.76569
441550862,1ST AVE N,,S,0.098632646661323,4,DAVIDSON,TN,37201,America/Chicago,36.16623,-86.77692,36.16496,-86.77612
441550861,2ND AVE N,,N,0.013006067975015,5,DAVIDSON,TN,37201,America/Chicago,36.16512,-86.77722,36.16529,-86.77732
1524560125,HARDING PL,,E,0.569439719265252,4,DAVIDSON,TN,37215,America/Chicago,36.09135,-86.82751,36.0907,-86.81737
441550860,2ND AVE N,,N,0.035576956715664,5,DAVIDSON,TN,37201,America/Chicago,36.16529,-86.77732,36.16574,-86.77763
449620750,BELL RD,,S,0.639295387681105,4,DAVIDSON,TN,37217,America/Chicago,36.11149,-86.63001,36.102745537602,-86.627197077548
475957248,HURRICANE CREEK BLVD,,S,0.260390145136009,5,DAVIDSON,TN,37013,America/Chicago,36.02997,-86.59223,36.02738,-86.59561
449620754,BELL RD,,N,0.412765037332696,4,DAVIDSON,TN,37214,America/Chicago,36.14552,-86.62618,36.15142,-86.62509
449620753,BELL RD,,N,0.324170792632822,4,DAVIDSON,TN,37214,America/Chicago,36.14111,-86.62797,36.14552,-86.62618
1524548491,CHANDLER RD,,E,0.449766476513976,4,DAVIDSON,TN,37076,America/Chicago,36.19977,-86.59202,36.199957916728,-86.583988444567
449620752,BELL RD,,S,0.273117948325562,4,DAVIDSON,TN,37217,America/Chicago,36.09386,-86.62487,36.09034,-86.62652
485363373,59,,S,0.041143977442002,4,DAVIDSON,TN,37013,America/Chicago,36.04543,-86.66018,36.04493,-86.65978
449620751,BELL RD,,S,0.63929544293043,4,DAVIDSON,TN,37217,America/Chicago,36.102745537602,-86.627197077548,36.09386,-86.62487
441550868,JEFFERSON ST,,W,0.075621113973994,4,DAVIDSON,TN,37208,America/Chicago,36.17357,-86.79008,36.17326,-86.79138
449620758,BELL RD,,S,0.468479555195312,4,DAVIDSON,TN,37214,America/Chicago,36.15224,-86.62517,36.14552,-86.62618
160480117,CRUTCHFIELD AVE,,S,0.080578419669739,5,DAVIDSON,TN,37210,America/Chicago,36.13671,-86.73053,36.13564,-86.7311
441550867,JEFFERSON ST,,E,0.075621113973994,4,DAVIDSON,TN,37208,America/Chicago,36.17326,-86.79138,36.17357,-86.79008
449620757,LEBANON PIKE,70,W,0.606960121085628,4,DAVIDSON,TN,37214,America/Chicago,36.17997,-86.64398,36.1726,-86.64948
1524321567,,,N,0.048184185298106,4,DAVIDSON,TN,37189,America/Chicago,36.27615,-86.79809,36.27682,-86.79833
441550866,ROSA L PARKS BLVD,41,N,0.157051848538459,4,DAVIDSON,TN,37208,America/Chicago,36.17326,-86.79138,36.17528,-86.79267
449620756,LEBANON PIKE,70,W,0.187158345190085,4,DAVIDSON,TN,37214,America/Chicago,36.18193,-86.64167,36.17997,-86.64398
449620755,LEBANON PIKE,70,W,0.369891768460208,4,DAVIDSON,TN,37214,America/Chicago,36.18523,-86.63659,36.18193,-86.64167
449620739,DONELSON PIKE,255,N,0.295006051027888,4,DAVIDSON,TN,37214,America/Chicago,36.16043,-86.6644,36.16467,-86.66381
449620738,DONELSON PIKE,255,W,0.091417288235982,4,DAVIDSON,TN,37214,America/Chicago,36.16043,-86.6644,36.15912,-86.66463
449620737,DONELSON PIKE,255,N,0.091417288235982,4,DAVIDSON,TN,37214,America/Chicago,36.15912,-86.66463,36.16043,-86.6644
160666127,LESTER AVE,,S,0.208925395068601,5,DAVIDSON,TN,37210,America/Chicago,36.14177,-86.7533,36.13875,-86.75342
441550896,WHITES CREEK PIKE,431,N,0.042844280170331,4,DAVIDSON,TN,37189,America/Chicago,36.2525,-86.82994,36.25312,-86.82995
441550895,WHITES CREEK PIKE,431,S,0.042844280170331,4,DAVIDSON,TN,37189,America/Chicago,36.25312,-86.82995,36.2525,-86.82994
441550894,BUENA VISTA PIKE,,S,0.52693505176428,4,DAVIDSON,TN,37218,America/Chicago,36.22834,-86.82368,36.22096,-86.82136
441550893,BUENA VISTA PIKE,,S,0.681251088787997,4,DAVIDSON,TN,37218,America/Chicago,36.24737999987,-86.829249999975,36.23762,-86.82752
441550892,BUENA VISTA PIKE,,S,0.356147565380425,4,DAVIDSON,TN,37189,America/Chicago,36.2525,-86.82994,36.24738,-86.82925
441550891,BUENA VISTA PIKE,,N,0.356147556271557,4,DAVIDSON,TN,37218,America/Chicago,36.24738,-86.82925,36.2525,-86.82994
441550890,BUENA VISTA PIKE,,N,0.681251097832887,4,DAVIDSON,TN,37218,America/Chicago,36.23762,-86.82752,36.24738,-86.82925
449620742,DONELSON PIKE,255,W,0.295006051027888,4,DAVIDSON,TN,37214,America/Chicago,36.16467,-86.66381,36.16043,-86.6644
449620741,DONELSON PIKE,255,W,0.208111351139172,4,DAVIDSON,TN,37214,America/Chicago,36.16765,-86.66327,36.16467,-86.66381
449620740,DONELSON PIKE,255,N,0.208111351139172,4,DAVIDSON,TN,37214,America/Chicago,36.16467,-86.66381,36.16765,-86.66327
160666123,22ND AVE N,,N,0.078731334637052,5,DAVIDSON,TN,37203,America/Chicago,36.15476,-86.80601,36.15574,-86.80673
449620747,BELL RD,,N,0.273117948325562,4,DAVIDSON,TN,37217,America/Chicago,36.09034,-86.62652,36.09386,-86.62487
156156521,S NEW HOPE RD,,N,0.034097466843894,4,DAVIDSON,TN,37076,America/Chicago,36.1535,-86.58593,36.15391,-86.58627
449620746,LEBANON PIKE,70,E,0.365217569419917,4,DAVIDSON,TN,37214,America/Chicago,36.18175,-86.6415,36.18523,-86.63659
441550899,MOORMANS ARM RD,,E,0.031352465072907,4,DAVIDSON,TN,37207,America/Chicago,36.2182,-86.80351,36.21853,-86.80316
449620745,LEBANON PIKE,70,E,0.184611429427088,4,DAVIDSON,TN,37214,America/Chicago,36.17982,-86.64378,36.18175,-86.6415
160667450,18TH AVE S,,S,0.073241294354762,5,DAVIDSON,TN,37212,America/Chicago,36.12866,-86.79778,36.12761,-86.79796
441550898,WHITES CREEK PIKE,431,N,0.518599384579192,4,DAVIDSON,TN,37189,America/Chicago,36.290613020711,-86.848390882628,36.296174423611,-86.853977622621
449620744,STEWARTS FERRY PIKE,,E,0.414798639321834,4,DAVIDSON,TN,37214,America/Chicago,36.16837,-86.6569,36.16471,-86.6512
1524308556,I-24 E,24,S,0.582856097922861,1,DAVIDSON,TN,37189,America/Chicago,36.319128682564,-86.847636047663,36.318118434973,-86.837344718009
1524457215,UNA ANTIOCH PIKE,,S,0.336767284154114,4,DAVIDSON,TN,37013,America/Chicago,36.0863,-86.64904,36.08217,-86.652
1524496823,,,E,0.025785363754907,4,DAVIDSON,TN,37209,America/Chicago,36.11061,-86.92259,36.11071,-86.92217
156246453,BEECH BEND DR,,N,0.095005916409472,4,DAVIDSON,TN,37221,America/Chicago,36.06128,-86.94174,36.06233,-86.94276
449620729,DONELSON PIKE,255,N,0.134884555579882,4,DAVIDSON,TN,37214,America/Chicago,36.14878,-86.6663,36.15072,-86.66656
449620728,ELM HILL PIKE,,E,0.741040632916853,4,DAVIDSON,TN,37214,America/Chicago,36.14189,-86.64056,36.14111,-86.62797
449620727,ELM HILL PIKE,,E,0.817705092467664,4,DAVIDSON,TN,37214,America/Chicago,36.14358,-86.65504,36.14189,-86.64056
449620726,ELM HILL PIKE,,E,0.727128642370096,4,DAVIDSON,TN,37214,America/Chicago,36.14878,-86.6663,36.14358,-86.65504
160376300,10TH AVE N,,N,0.04701763047795,4,DAVIDSON,TN,37203,America/Chicago,36.16431,-86.78931,36.1649,-86.78973
160139086,ROSEDALE AVE,,E,0.058628625235637,5,DAVIDSON,TN,37211,America/Chicago,36.12529,-86.76482,36.12477,-86.76399
160396333,BASS ST,,E,0.1539403182609,5,DAVIDSON,TN,37203,America/Chicago,36.14707,-86.77612,36.14718,-86.7735
485351385,AIR LANE DR,,E,0.013972536662138,5,DAVIDSON,TN,37210,America/Chicago,36.14531,-86.7026,36.14539,-86.70237
1524333518,WHITES CREEK PIKE,431,N,0.375886030176948,3,DAVIDSON,TN,37080,America/Chicago,36.31579,-86.86582,36.32107,-86.86744
1524483500,BRILEY PKWY,155,N,0.167534849215718,3,DAVIDSON,TN,37209,America/Chicago,36.16828,-86.86928,36.17068,-86.869
1524390946,,,S,0.041102742955384,4,DAVIDSON,TN,37189,America/Chicago,36.27676,-86.80105,36.27623,-86.80076
156499289,5TH AVE S,,N,0.106541285374128,5,DAVIDSON,TN,37203,America/Chicago,36.15054,-86.77194,36.1519,-86.77284
160365664,16TH AVE N,,N,0.179436510245233,5,DAVIDSON,TN,37203,America/Chicago,36.16322,-86.79869,36.1655,-86.80023
156541608,3RD AVE S,,N,0.065693588361321,5,DAVIDSON,TN,37210,America/Chicago,36.15193,-86.76999,36.15277,-86.77054
160877543,S 7TH ST,,S,0.086257013033106,5,DAVIDSON,TN,37206,America/Chicago,36.16929,-86.75788,36.16815,-86.75725
441550883,UNION ST,,E,0.104339893323316,4,DAVIDSON,TN,37201,America/Chicago,36.16718,-86.77689,36.16604,-86.77782
441550882,UNION ST,,E,0.033258542016707,4,DAVIDSON,TN,37201,America/Chicago,36.16677,-86.77716,36.16718,-86.77689
160139091,LAWNDALE DR,,W,0.210918295898292,5,DAVIDSON,TN,37217,America/Chicago,36.1229,-86.71406,36.12233,-86.71756
429351692,OPRYLAND DR,,E,0.176241666559747,5,DAVIDSON,TN,37214,America/Chicago,36.2145,-86.69746,36.21421,-86.69432
441550880,JUNIOR GILLIAM WAY,,E,0.005248515961288,5,DAVIDSON,TN,37201,America/Chicago,36.17415,-86.78352,36.17419,-86.78344
160139092,LEWIS ST,,N,0.032506542407574,5,DAVIDSON,TN,37210,America/Chicago,36.14652,-86.75901,36.14697,-86.75884
449620732,DONELSON PIKE,255,W,0.290949550629667,4,DAVIDSON,TN,37214,America/Chicago,36.15912,-86.66463,36.15494,-86.66526
449620731,DONELSON PIKE,255,N,0.290949550629667,4,DAVIDSON,TN,37214,America/Chicago,36.15494,-86.66526,36.15912,-86.66463
449620730,DONELSON PIKE,255,N,0.304512230989463,4,DAVIDSON,TN,37214,America/Chicago,36.15072,-86.66656,36.15494,-86.66526
160951907,CENTENNIAL BLVD,,N,0.87058109171368,5,DAVIDSON,TN,37209,America/Chicago,36.17563,-86.87543,36.18772,-86.87978
441550889,BUENA VISTA PIKE,,N,0.52693505176428,4,DAVIDSON,TN,37218,America/Chicago,36.22096,-86.82136,36.22834,-86.82368
449620734,DONELSON PIKE,255,W,0.134884555579882,4,DAVIDSON,TN,37214,America/Chicago,36.15072,-86.66656,36.14878,-86.6663
449620733,DONELSON PIKE,255,W,0.304512230989463,4,DAVIDSON,TN,37214,America/Chicago,36.15494,-86.66526,36.15072,-86.66656
449620718,LEBANON PIKE,70,W,0.215089889337318,4,DAVIDSON,TN,37214,America/Chicago,36.16765,-86.66327,36.1687,-86.6669
156571483,ROSEDALE AVE,,E,0.077545264783077,5,DAVIDSON,TN,37211,America/Chicago,36.12439,-86.75778,36.12471,-86.75645
156713011,26TH AVE N,,S,0.056162124839971,5,DAVIDSON,TN,37209,America/Chicago,36.15719,-86.81536,36.15638,-86.81544
159972911,ARCHSTONE APARTMENTS,,S,0.093858561367519,4,DAVIDSON,TN,37013,America/Chicago,36.05611,-86.6433,36.05505,-86.64243
449620719,LEBANON PIKE,70,W,0.426523206989739,4,DAVIDSON,TN,37214,America/Chicago,36.1687,-86.6669,36.16991,-86.67438
160993751,HOLLY ST,,E,0.076857648430183,5,DAVIDSON,TN,37206,America/Chicago,36.17607,-86.74866,36.17595,-86.74729
396049809,OBRIEN AVE,,W,0.056527726246142,5,DAVIDSON,TN,37209,America/Chicago,36.14985,-86.8653,36.14973,-86.8663
156120580,SAN MARCOS DR,,N,0.107807565264473,5,DAVIDSON,TN,37220,America/Chicago,36.05088,-86.75091,36.05219,-86.7519
396049805,MEHARRY BLVD,,W,0.053779923914915,5,DAVIDSON,TN,37208,America/Chicago,36.16677,-86.81617,36.16607,-86.8164
160001197,EWING AVE,,S,0.010392083209027,5,DAVIDSON,TN,37203,America/Chicago,36.15058,-86.77564,36.15043,-86.77563
160744084,MASHBURN RD,,S,0.13819420682799,5,DAVIDSON,TN,37211,America/Chicago,36.10972,-86.73109,36.10837,-86.73226
464264778,TERMINAL DR,,N,0.298882975130218,5,DAVIDSON,TN,37214,America/Chicago,36.13296,-86.66349,36.13673,-86.66267
464264773,GREAT CIRCLE RD,,E,0.086969801835946,5,DAVIDSON,TN,37228,America/Chicago,36.1951,-86.80782,36.19619,-86.80852
449620720,LEBANON PIKE,70,W,0.308932575184529,4,DAVIDSON,TN,37214,America/Chicago,36.16991,-86.67438,36.16937,-86.67987
160614941,FESSLERS LN,,N,0.27843253344954,5,DAVIDSON,TN,37210,America/Chicago,36.15434,-86.74327,36.15833,-86.74395
449620725,ELM HILL PIKE,,W,0.817705092467664,4,DAVIDSON,TN,37214,America/Chicago,36.14189,-86.64056,36.14358,-86.65504
449620724,ELM HILL PIKE,,W,0.741040632916853,4,DAVIDSON,TN,37214,America/Chicago,36.14111,-86.62797,36.14189,-86.64056
156260770,WOODYCREST AVE,,W,0.224737696551692,5,DAVIDSON,TN,37210,America/Chicago,36.13731,-86.75005,36.13875,-86.75342
160165337,25TH AVE S,,S,0.06460668002849,4,DAVIDSON,TN,37212,America/Chicago,36.13917,-86.80701,36.13824,-86.80713
396126464,,,N,0.170368802848014,4,DAVIDSON,TN,37204,America/Chicago,36.10143,-86.76059,36.10301,-86.76249
475995520,POST PL,,N,0.120654291524662,4,DAVIDSON,TN,37205,America/Chicago,36.128,-86.85196,36.12969,-86.85144
475996854,DONELSON ST,,S,0.061748236012442,5,DAVIDSON,TN,37210,America/Chicago,36.15041,-86.75521,36.14952,-86.75531
160165335,CHERRY AVE,,S,0.162048373929282,5,DAVIDSON,TN,37203,America/Chicago,36.14411,-86.77784,36.14179,-86.77753
396126466,GREER RD,,N,0.609811056353638,4,DAVIDSON,TN,37072,America/Chicago,36.351134212199,-86.786314420594,36.355384018376,-86.779156908125
396126460,7TH AVE S,,N,0.06444742823855,5,DAVIDSON,TN,37203,America/Chicago,36.15083,-86.77767,36.15176,-86.77772
1524416707,LINDBERG ST,,W,0.090469648812822,4,DAVIDSON,TN,37072,America/Chicago,36.32835,-86.71303,36.32812,-86.71463
1524584115,,,N,0.034939227786467,4,DAVIDSON,TN,37189,America/Chicago,36.27682,-86.79833,36.27729,-86.79852
156471712,MASSMAN DR,,N,0.292507448188257,4,DAVIDSON,TN,37210,America/Chicago,36.15212,-86.70605,36.15395,-86.70136
156713009,GALE LN,,E,0.320352986662369,5,DAVIDSON,TN,37212,America/Chicago,36.1175,-86.79723,36.11712,-86.79151
449621907,TN-100,100,E,0.328445893468715,3,DAVIDSON,TN,37221,America/Chicago,36.04448,-86.95625,36.04547,-86.9505
396068588,MUSIC CIR E,,N,0.035556412952987,5,DAVIDSON,TN,37203,America/Chicago,36.15227,-86.78856,36.15253,-86.78801
449621904,TN-100,100,E,0.280434877133109,3,DAVIDSON,TN,37221,America/Chicago,36.03461,-86.97307,36.03545,-86.96816
396094879,MCCALL ST,,W,0.715639420279754,4,DAVIDSON,TN,37211,America/Chicago,36.09836,-86.72674,36.09964,-86.73946
449621905,TN-100,100,E,0.787965053804904,3,DAVIDSON,TN,37221,America/Chicago,36.03545,-86.96816,36.0438,-86.95886
449621906,TN-100,100,E,0.154043831139185,3,DAVIDSON,TN,37221,America/Chicago,36.0438,-86.95886,36.04448,-86.95625
1524417649,,,W,0.264371578253265,4,DAVIDSON,TN,37209,America/Chicago,36.17168,-86.86611,36.17392,-86.86968
160214665,MOORE AVE,,W,0.010691832635185,4,DAVIDSON,TN,37210,America/Chicago,36.1364,-86.76053,36.13642,-86.76072
464274075,SAWYER BROWN RD,,S,0.872523898603543,4,DAVIDSON,TN,37221,America/Chicago,36.10145,-86.93126,36.08932,-86.93504
1524484486,CARROLL ST,,W,0.100704543319189,5,DAVIDSON,TN,37210,America/Chicago,36.15308,-86.76402,36.15239,-86.76561
155994041,SEVIER ST,,W,0.072430874087177,5,DAVIDSON,TN,37206,America/Chicago,36.16747,-86.74724,36.16759,-86.74853
160521253,7TH AVE N,,N,0.09339209564506,5,DAVIDSON,TN,37243,America/Chicago,36.1648,-86.78437,36.166,-86.78514
160214666,CHESTNUT ST,,W,0.122376534740272,4,DAVIDSON,TN,37210,America/Chicago,36.14575,-86.76472,36.14494,-86.76667
159999099,BOSCOBEL ST,,E,0.069024781286503,5,DAVIDSON,TN,37206,America/Chicago,36.17123,-86.74008,36.17112,-86.73885
160635261,TRIMBLE ST,,E,0.076494559291286,5,DAVIDSON,TN,37210,America/Chicago,36.14619,-86.76052,36.14605,-86.75916
1524392251,JEFFERSON ST,,W,0.473937346961251,4,DAVIDSON,TN,37208,America/Chicago,36.1769,-86.77616,36.17511,-86.78436
156693548,LISCHEY AVE,,S,0.076593390742169,4,DAVIDSON,TN,37207,America/Chicago,36.18345,-86.76498,36.18235,-86.76515
1524393583,I-65 N,65,N,0.284272225396328,1,DAVIDSON,TN,37027,America/Chicago,36.03515,-86.78306,36.03924,-86.78251
1524495133,,,E,0.035166176275849,4,DAVIDSON,TN,37218,America/Chicago,36.20917,-86.8705,36.20949,-86.87003
160200011,25,,E,0.15530182905113,4,DAVIDSON,TN,37218,America/Chicago,36.18518,-86.86341,36.18675,-86.86145
449621910,TN-100,100,E,0.272104560328604,3,DAVIDSON,TN,37221,America/Chicago,36.05889,-86.92048,36.06074,-86.9162
449621911,TN-100,100,E,0.008089702102628,3,DAVIDSON,TN,37221,America/Chicago,36.06074,-86.9162,36.06077,-86.91606
449621912,TN-100,100,E,0.924875199022036,3,DAVIDSON,TN,37221,America/Chicago,36.0698,-86.89736,36.0788,-86.88524
160200012,,,N,0.02811910153611,4,DAVIDSON,TN,37218,America/Chicago,36.18675,-86.86145,36.18712,-86.86124
1524633358,JAMES ROBERTSON PKWY,31,N,0.124978140241859,4,DAVIDSON,TN,37206,America/Chicago,36.17201,-86.76732,36.17285,-86.76534
156120633,BELL GRIMES LN,,W,0.529323173449546,4,DAVIDSON,TN,37207,America/Chicago,36.26835,-86.75613,36.269375842075,-86.765543764198
159934573,RICHARDSON AVE,,E,0.078504707329144,5,DAVIDSON,TN,37207,America/Chicago,36.19219,-86.76879,36.19207,-86.76739
1524429633,NEELYS BEND RD,,N,0.79649877211155,4,DAVIDSON,TN,37115,America/Chicago,36.25227,-86.69393,36.25566,-86.70729
160510588,GREENWOOD AVE,,E,0.008077442096107,4,DAVIDSON,TN,37206,America/Chicago,36.18821,-86.72663,36.18818,-86.72649
464274084,ABBOTT MARTIN RD,,E,0.173937327550038,4,DAVIDSON,TN,37215,America/Chicago,36.10669,-86.82247,36.10644,-86.81937
1524543306,BRILEY PKWY,155,E,0.106222341503039,3,DAVIDSON,TN,37214,America/Chicago,36.1454,-86.69569,36.1465,-86.69436
449621900,I-40 E,40,E,0.555612107754479,1,DAVIDSON,TN,37221,America/Chicago,36.077437994423,-86.986790878325,36.074379388741,-86.977599394193
1524471179,,,E,0.05105031396612,4,DAVIDSON,TN,37080,America/Chicago,36.32229,-86.86855,36.32202,-86.86774
449621901,I-40 E,40,E,0.555610877508858,1,DAVIDSON,TN,37221,America/Chicago,36.074379388741,-86.977599394193,36.075480224258,-86.968143198783
1524506353,,,N,0.220823186513187,4,DAVIDSON,TN,37076,America/Chicago,36.17097,-86.60627,36.17408,-86.60538
396068592,SCOVEL ST,,E,0.013458240973696,5,DAVIDSON,TN,37208,America/Chicago,36.17106,-86.80465,36.17114,-86.80443
396103424,10TH AVE N,,N,0.076129736246494,5,DAVIDSON,TN,37208,America/Chicago,36.19095,-86.80629,36.19203,-86.80656
1524265272,,,N,0.088653169648797,4,DAVIDSON,TN,37072,America/Chicago,36.30684,-86.70348,36.30811,-86.70358
396069897,JP HENNESSEY DR,,N,0.663581589359963,5,DAVIDSON,TN,37086,America/Chicago,36.01133,-86.60932,36.01567,-86.60014
485344460,COWAN ST,,S,0.147305315797903,5,DAVIDSON,TN,37207,America/Chicago,36.18212,-86.77578,36.18,-86.77579
155995358,GROVE WHITWORTH APARTMENTS,,W,0.043522540779451,5,DAVIDSON,TN,37205,America/Chicago,36.13256,-86.81942,36.1322,-86.82006
160038196,ENNIS RD,,S,0.200943247871638,5,DAVIDSON,TN,37210,America/Chicago,36.11199,-86.72731,36.11107,-86.73057
1524392276,JEFFERSON ST,,E,0.473937346961251,4,DAVIDSON,TN,37208,America/Chicago,36.17511,-86.78436,36.1769,-86.77616
160038199,HOLLY ST,,E,0.044325262173011,5,DAVIDSON,TN,37206,America/Chicago,36.17567,-86.74417,36.1756,-86.74338
160879754,,,N,0.030740798064863,5,DAVIDSON,TN,37206,America/Chicago,36.16838,-86.72791,36.16874,-86.7276
1524597194,,,N,0.018374800473478,4,DAVIDSON,TN,37207,America/Chicago,36.17668,-86.77093,36.17694,-86.7709
396069892,TUNE AIRPORT DR,,N,0.092125162725222,5,DAVIDSON,TN,37209,America/Chicago,36.17856,-86.88249,36.17945,-86.88372
485369766,COWAN ST,,N,0.048579834653456,5,DAVIDSON,TN,37207,America/Chicago,36.17826,-86.77599,36.17896,-86.77591
160606712,LIVE OAK RD,,W,0.153213319844433,5,DAVIDSON,TN,37210,America/Chicago,36.11292,-86.73022,36.11192,-86.73176
160606711,LUTIE ST,,W,0.144663322022144,5,DAVIDSON,TN,37210,America/Chicago,36.11686,-86.73863,36.11706,-86.74121
160606718,SEVIER ST,,E,0.068554495756319,5,DAVIDSON,TN,37206,America/Chicago,36.16613,-86.73954,36.16601,-86.73832
160606716,LEWIS ST,,N,0.076525049013141,5,DAVIDSON,TN,37210,America/Chicago,36.15171,-86.75795,36.15281,-86.75779
160606715,LEWIS ST,,N,0.075153647966794,5,DAVIDSON,TN,37210,America/Chicago,36.15063,-86.75811,36.15171,-86.75795
160606714,1ST AVE S,,S,0.154581808924419,5,DAVIDSON,TN,37210,America/Chicago,36.14962,-86.76551,36.14764,-86.76422
1524544615,I-24 E,24,S,0.248366645513984,1,DAVIDSON,TN,37210,America/Chicago,36.13404,-86.72712,36.1305,-86.72765
156210663,TERMINAL DR,,N,0.199267827818827,5,DAVIDSON,TN,37210,America/Chicago,36.13252,-86.74481,36.13495,-86.74326
159957219,BLAIR BLVD,,W,0.230088973399952,4,DAVIDSON,TN,37212,America/Chicago,36.13032,-86.80197,36.13084,-86.80604
160944482,SEVEN SPRINGS WAY,,S,0.11464379769914,4,DAVIDSON,TN,37027,America/Chicago,36.04196,-86.76807,36.04032,-86.76838
156245342,CARTWRIGHT ST,,S,0.080680786487189,5,DAVIDSON,TN,37072,America/Chicago,36.32642,-86.70761,36.32531,-86.70716
